INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
4341	珍兽150525牛郎织女08.obj	1	2	2	0.15	182	183	184	珍兽150525牛郎织女.txt
4342	珍兽150525牛郎织女09.obj	1	2	2	0.15	182	183	184	珍兽150525牛郎织女.txt
4443	珍兽150811猴子01.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4444	珍兽150811猴子02.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4445	珍兽150811猴子03.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4446	珍兽150811猴子04.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4447	珍兽150811猴子05.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4448	珍兽150811猴子06.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4449	珍兽150811猴子07.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4450	珍兽150811猴子08.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4451	珍兽150811猴子09.obj	1	2	1	0.15	182	183	184	珍兽150811猴子.txt
4452	骑乘150914白猫a.obj	1	2	1	0.15	182	183	184	骑乘150914白猫a.txt
4454	骑乘150914白猫.obj	1	2	1	0.15	182	183	184	骑乘150914白猫a.txt
4455	珍兽150910大圣01.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4456	珍兽150910大圣02.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4457	珍兽150910大圣03.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4458	珍兽150910大圣04.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4459	珍兽150910大圣05.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4460	珍兽150910大圣06.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4461	珍兽150910大圣07.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4462	珍兽150910大圣08.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_2.txt
4463	珍兽150910大圣09.obj	1	2	1	0.15	182	183	184	珍兽150910大圣_1.txt
4464	珍兽151027钻石VIP大圣01.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4465	珍兽151027钻石VIP大圣02.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4466	珍兽151027钻石VIP大圣03.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4467	珍兽151027钻石VIP大圣04.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4468	珍兽151027钻石VIP大圣05.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4469	珍兽151027钻石VIP大圣06.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4470	珍兽151027钻石VIP大圣07.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4471	珍兽151027钻石VIP大圣08.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4472	珍兽151027钻石VIP大圣09.obj	1	2	1	0.15	182	183	184	珍兽151027钻石VIP大圣.txt
4494	珍兽151012二郎神01.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4495	珍兽151012二郎神02.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4496	珍兽151012二郎神03.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4497	珍兽151012二郎神04.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4498	珍兽151012二郎神05.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4499	珍兽151012二郎神06.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4500	珍兽151012二郎神07.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4501	珍兽151012二郎神08.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4502	珍兽151012二郎神09.obj	1	2	1.5	0.15	182	183	184	珍兽151012二郎神.txt
4503	骑乘151218傲娇公主坐骑.obj	1	2	1	0.15	182	183	184	骑乘151218傲娇公主坐骑.txt
4504	骑乘151218傲娇公主坐骑紫色.obj	1	2	1	0.15	182	183	184	骑乘151218傲娇公主坐骑.txt
4530	骑乘140903圣灵乌鸦金色.obj	1	2	1	0.15	404	404	404	骑乘140903圣灵乌鸦金色.txt
4660	骑乘150410半人马白.obj	1	2	1	0.15	182	183	184	骑乘150410半人马白.txt
4712	cj_帮会跨服战场_动态阻挡雾.obj	1	2	1	0.15	182	183	184	cj_帮会跨服战场_动态阻挡雾_1.txt
4713	cj_帮会跨服战场_动态阻挡雾.obj	1	2	1	0.15	182	183	184	cj_帮会跨服战场_动态阻挡雾_2.txt
4724	骑乘150420圣诞白熊.obj	1	2	1	0.15	182	183	184	骑乘150420圣诞白熊.txt
4725	珍兽150810月亮少女01.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_1.txt
4726	珍兽150810月亮少女02.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_1.txt
4727	珍兽150810月亮少女03.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_2.txt
4728	珍兽150810月亮少女04.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_2.txt
4729	珍兽150810月亮少女05.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_3.txt
4730	珍兽150810月亮少女06.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_3.txt
4731	珍兽150810月亮少女07.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_4.txt
4732	珍兽150810月亮少女08.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_4.txt
4733	珍兽150810月亮少女09.obj	1	2	2.5	0.15	182	183	184	珍兽150810月亮少女_5.txt
4740	骑乘160114墨幽.obj	1	2	1	0.15	404	404	404	骑乘160114.txt
4741	骑乘160114紫玉.obj	1	2	1	0.15	404	404	404	骑乘160114.txt
4769	骑乘熊猫100115九周年.obj	1	2	1	0.15	194	195	196	骑乘熊猫100115九周年.txt
4770	珍兽160411京东狗01.obj	1	2	3.0000	0.15	182	183	184	珍兽160411京东狗.txt																																																																																				
4771	珍兽160411京东狗02.obj	1	2	3.0000	0.15	182	183	184	珍兽160411京东狗.txt																																																																																				
4772	珍兽160411京东狗03.obj	1	2	3.0000	0.15	182	183	184	珍兽160411京东狗.txt																																																																																				
4773	珍兽160309太子龙01.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人04.txt																																																																																				
4774	珍兽160309太子龙02.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人04.txt																																																																																				
4775	珍兽160309太子龙03.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人05.txt																																																																																					
4776	珍兽160309太子龙04.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人05.txt																																																																																					
4777	珍兽160309太子龙05.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人05.txt																																																																																					
4778	珍兽160309太子龙06.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人05.txt																																																																																					
4779	珍兽160309太子龙07.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人04.txt																																																																																					
4780	珍兽160309太子龙08.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人04.txt																																																																																					
4781	珍兽160309太子龙09.obj	1	2	0.9	0.15	182	183	184	珍兽20140326机器人05.txt																																																																																					
4782	珍兽160325珍兽喵01.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4783	珍兽160325珍兽喵02.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4784	珍兽160325珍兽喵03.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4785	珍兽160325珍兽喵04.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4786	珍兽160325珍兽喵05.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4787	珍兽160325珍兽喵06.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4788	珍兽160325珍兽喵07.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4789	珍兽160325珍兽喵08.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4790	珍兽160325珍兽喵09.obj	1	2	1.2	0.15	182	183	184	珍兽20140326机器人06.txt
4797	坐骑160426牛魔王.obj	1	2	1	0.15	182	183	184	坐骑160426牛魔王.txt
4799	珍兽140416宠物猪01.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4800	珍兽140416宠物猪02.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4801	珍兽140416宠物猪03.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4802	珍兽140416宠物猪04.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4803	珍兽140416宠物猪05.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4804	珍兽140416宠物猪06.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4805	珍兽140416宠物猪07.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4806	珍兽140416宠物猪08.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4807	珍兽140416宠物猪09.obj	1	2	1	0.15	182	183	184	珍兽151012二郎神.txt																																																																																					
4808	骑乘160612蛋糕.obj	1	2	1	0.15	182	183	184	骑乘160612蛋糕.txt	
4950	女主角高模少林.obj	1	2	1	0.15	182	183	184	女主角高模少林.txt																																
4951	女主角高模明教.obj	1	2	1	0.15	182	183	184	女主角高模明教.txt																																
4952	女主角丐帮高模.obj	1	2	1	0.15	182	183	184	女主角丐帮高模.txt																																
4953	女主角高模武当.obj	1	2	1	0.15	182	183	184	女主角高模武当.txt																																
4954	女主角高模峨眉.obj	1	2	1	0.15	182	183	184	女主角高模峨眉.txt																																
4955	女主角高模星宿.obj	1	2	1	0.15	182	183	184	女主角高模星宿.txt																																
4956	女主角大理高模.obj	1	2	1	0.15	182	183	184	女主角大理高模.txt																																
4957	女主角高模天山.obj	1	2	1	0.15	182	183	184	女主角高模天山.txt																																
4958	女主角高模逍遥.obj	1	2	1	0.15	182	183	184	女主角高模逍遥.txt																																
4959	女主角高模姑苏慕容.obj	1	2	1	0.15	182	183	184	女主角高模姑苏慕容.txt																																
4960	女主角高模唐门高级100.obj	1	2	1	0.15	182	183	184	女主角高模唐门高级100.txt																																
4961	男主角高模少林.obj	1	2	1	0.15	182	183	184	男主角高模少林.txt																																
4962	男主角高模明教.obj	1	2	4	0.15	182	183	184	男主角高模明教.txt																																
4963	男主角丐帮高模.obj	1	2	1	0.15	182	183	184	男主角丐帮高模.txt																																
4964	男主角高模武当.obj	1	2	1	0.15	182	183	184	男主角高模武当.txt																																
4965	男主角高模峨眉.obj	1	2	1	0.15	182	183	184	男主角高模峨眉.txt																																
4966	男主角高模星宿.obj	1	2	1	0.15	182	183	184	男主角高模星宿.txt																																
4967	男主角大理高模.obj	1	2	1	0.15	182	183	184	男主角大理高模.txt																																
4968	男主角高模天山.obj	1	2	1	0.15	182	183	184	男主角高模天山.txt																																
4969	男主角高模逍遥.obj	1	2	1	0.15	182	183	184	男主角高模逍遥.txt																																
4970	男主角高模姑苏慕容.obj	1	2	1	0.15	182	183	184	男主角高模姑苏慕容.txt																																
4971	男主角高模唐门高级100.obj	1	2	1	0.15	182	183	184	男主角高模唐门高级100.txt																																																																																															
5004	骑乘春节年兽b.obj	1	2	1	0.15	182	183	184	骑乘春节年兽.txt																																
5005	骑乘春节年兽.obj	1	2	1	0.15	182	183	184	骑乘春节年兽.txt																																
5006	骑乘春节年兽a.obj	1	2	1	0.15	182	183	184	骑乘春节年兽.txt
5013	珍兽go仔1.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5014	珍兽go仔2.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5015	珍兽go仔3.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5016	珍兽go仔4.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5017	珍兽go仔5.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5018	珍兽go仔6.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5019	珍兽go仔7.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5020	珍兽go仔8.obj	1	2	1	0.15	182	183	184	珍兽go仔.txt																																
5021	桃花桩机关.obj	1	2	1.2	0.15	182	183	184	桃花桩机关.txt																																
5022	桃花桩机关虚拟体.obj	1	2	1	0.15	182	183	184	桃花桩机关.txt																																
5023	骑乘巨猿.obj	1	2	1	0.15	462	462	463	骑乘巨猿.txt																																
5025	boss棋局雪人.obj	1	2	2	0.15	182	183	184	boss棋局雪人.txt																																
5026	npc怪棋局雪人黄.obj	1	2	1	0.15	182	183	184	npc怪棋局雪人黄.txt																																
5027	npc怪棋局雪人红.obj	1	2	1	0.15	182	183	184	npc怪棋局雪人红.txt																																
5028	npc春节大钟20091103.obj	1	2	1.4	0.15	182	183	184	npc春节大钟20091103.txt																																
5041	珍兽冰雕龙1.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5042	珍兽冰雕龙2.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5043	珍兽冰雕龙3.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5044	珍兽冰雕龙4.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5045	珍兽冰雕龙5.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5046	珍兽冰雕龙6.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5047	珍兽冰雕龙7.obj	1	2	1	0.15	182	183	184	白鹅.txt																																
5048	珍兽冰雕龙8.obj	1	2	1	0.15	182	183	184	白鹅.txt
5053	珍兽20101013僵尸1.obj	1	2	1	0.15	182	183	184	僵尸宝宝16.txt																																
5054	珍兽20101013僵尸2.obj	1	2	1	0.15	182	183	184	僵尸宝宝16.txt																																
5055	珍兽20101013僵尸3.obj	1	2	1	0.15	182	183	184	僵尸宝宝16.txt																																
5056	珍兽20101013僵尸4.obj	1	2	1	0.15	182	183	184	僵尸宝宝16.txt																																
5057	珍兽20101013僵尸7.obj	1	2	1	0.15	182	183	184	僵尸宝宝7.txt																																
5058	珍兽20101013僵尸6.obj	1	2	1	0.15	182	183	184	僵尸宝宝16.txt																																
5059	珍兽20101013僵尸5.obj	1	2	1	0.15	182	183	184	僵尸宝宝5.txt																																
5060	珍兽20101013僵尸8.obj	1	2	1	0.15	182	183	184	僵尸宝宝8.txt																																
5061	珍兽20101013僵尸9.obj	1	2	1	0.15	182	183	184	僵尸宝宝9.txt																																
5062	骑乘金羽101009.obj	1	2	1	0.15	404	404	404	骑乘金羽.txt																																
5063	npc大理玫瑰花101217.obj	1	2	1	0.15	182	183	184	玫瑰花丛.txt
5064	npc大理玫瑰花101217.obj	1	2	1	0.15	182	183	184	玫瑰花丛.txt
5355	骑乘160516白狼.obj	1	2	1	0.15	182	183	184	骑乘160516白狼.txt
5356	珍兽160725悠悠球01.obj	1	2	1.2	0.15	182	183	184	珍兽160725悠悠球.txt
5357	珍兽160725悠悠球07.obj	1	2	1.2	0.15	182	183	184	珍兽160725悠悠球.txt
5358	珍兽160725悠悠球06.obj	1	2	1.2	0.15	182	183	184	珍兽160725悠悠球.txt
5359	珍兽160725悠悠球04.obj	1	2	1.2	0.15	182	183	184	珍兽160725悠悠球.txt
5360	珍兽160725悠悠球05.obj	1	2	1.2	0.15	182	183	184	珍兽160725悠悠球.txt
5361	珍兽160725悠悠球03.obj	1	2	1.2	0.15	182	183	184	珍兽160725悠悠球.txt
