INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING
6159	6159	6100	Charm10_8				C1_Ê±×°_±¦Ê¯ĞÇÔÆ_½Å02		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6160	6160	6100	Charm10_8				C1_Ê±×°_±¦Ê¯ĞÇÔÆ_½Å02		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6161	6161	6100	Charm10_11				C1_Ê±×°_°×É«Á«»¨_¼ç_ËÄ¼¶		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6162	6162	6100	Charm10_11				C1_Ê±×°_°×É«Á«»¨_¼ç_ËÄ¼¶		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6163	6163	6100	Charm10_11				C1_Ê±×°_°×É«Á«»¨_Ñü_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6164	6164	6100	Charm10_11				C1_Ê±×°_°×É«Á«»¨_Ñü_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6165	6165	6100	Charm10_11				C1_Ê±×°_°×É«Á«»¨_½Å_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6166	6166	6100	Charm10_11				C1_Ê±×°_°×É«Á«»¨_½Å_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6167	6167	6100	Charm10_11				C1_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_¼ç		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6168	6168	6100	Charm10_11				C1_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_¼ç		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6169	6169	6100	Charm10_11				C1_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_Ñü		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6170	6170	6100	Charm10_11				C1_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_Ñü		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6171	6171	6100	Charm10_11				C1_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_½Å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6172	6172	6100	Charm10_11				C1_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_½Å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6207	6207	6100	Charm8_8				C2_Ê±×°_±¦Ê¯1_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6208	6208	6100	Charm8_8				C2_Ê±×°_±¦Ê¯1_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6209	6209	6100	Charm8_8				C2_Ê±×°_±¦Ê¯1_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6210	6210	6100	Charm8_8				C2_Ê±×°_±¦Ê¯1_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6211	6211	6100	Charm8_8				C2_Ê±×°_±¦Ê¯1_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6212	6212	6100	Charm8_8				C2_Ê±×°_±¦Ê¯1_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6213	6213	6100	Charm7_12				C2_Ê±×°_±¦Ê¯2_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6214	6214	6100	Charm7_12				C2_Ê±×°_±¦Ê¯2_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6215	6215	6100	Charm7_12				C2_Ê±×°_±¦Ê¯2_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6216	6216	6100	Charm7_12				C2_Ê±×°_±¦Ê¯2_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6217	6217	6100	Charm7_12				C2_Ê±×°_±¦Ê¯2_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6218	6218	6100	Charm7_12				C2_Ê±×°_±¦Ê¯2_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6219	6219	6100	Charm8_12				C2_Ê±×°_±¦Ê¯3_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6220	6220	6100	Charm8_12				C2_Ê±×°_±¦Ê¯3_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6221	6221	6100	Charm8_12				C2_Ê±×°_±¦Ê¯3_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6222	6222	6100	Charm8_12				C2_Ê±×°_±¦Ê¯3_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6223	6223	6100	Charm8_12				C2_Ê±×°_±¦Ê¯3_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6224	6224	6100	Charm8_12				C2_Ê±×°_±¦Ê¯3_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6225	6225	6100	Charm8_4				C2_Ê±×°_±¦Ê¯4_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6226	6226	6100	Charm8_4				C2_Ê±×°_±¦Ê¯4_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6227	6227	6100	Charm8_4				C2_Ê±×°_±¦Ê¯4_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6228	6228	6100	Charm8_4				C2_Ê±×°_±¦Ê¯4_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6229	6229	6100	Charm8_4				C2_Ê±×°_±¦Ê¯4_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6230	6230	6100	Charm8_4				C2_Ê±×°_±¦Ê¯4_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6231	6231	6100	Charm7_16				C2_Ê±×°_±¦Ê¯5_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6232	6232	6100	Charm7_16				C2_Ê±×°_±¦Ê¯5_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6233	6233	6100	Charm7_16				C2_Ê±×°_±¦Ê¯5_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6234	6234	6100	Charm7_16				C2_Ê±×°_±¦Ê¯5_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6235	6235	6100	Charm7_16				C2_Ê±×°_±¦Ê¯5_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6236	6236	6100	Charm7_16				C2_Ê±×°_±¦Ê¯5_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6237	6237	6100	TaskTools16_7				C2_Ê±×°_ĞÂ±¦Ê¯02_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6238	6238	6100	TaskTools16_7				C2_Ê±×°_ĞÂ±¦Ê¯02_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6239	6239	6100	TaskTools16_7				C2_Ê±×°_ĞÂ±¦Ê¯02_Ñü_04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6240	6240	6100	TaskTools16_7				C2_Ê±×°_ĞÂ±¦Ê¯02_Ñü_04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6241	6241	6100	TaskTools16_7				C2_Ê±×°_ĞÂ±¦Ê¯02_½Å_×ó		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6242	6242	6100	TaskTools16_7				C2_Ê±×°_ĞÂ±¦Ê¯02_½Å_ÓÒ		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6243	6243	6100	TaskTools16_16				C2_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6244	6244	6100	TaskTools16_16				C2_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6245	6245	6100	TaskTools16_16				C2_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6246	6246	6100	TaskTools16_16				C2_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6247	6247	6100	TaskTools16_16				C2_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_½Å_×ó		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6248	6248	6100	TaskTools16_16				C2_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_½Å_ÓÒ		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6249	6249	6100	Charm10_4				C2_Ê±×°_µûÒ«»¨Îè_¼ç		·ï»ËÕ½Æì°ó¶¨µã	0	0	0	1	0		TTPS	-1	-1
6250	6250	6100	Charm10_4				C2_Ê±×°_µûÒ«»¨Îè_¼ç		·ï»ËÕ½Æì°ó¶¨µã	0	0	0	1	0		TTPS	-1	-1
6251	6251	6100	Charm10_4				C2_Ê±×°_µûÒ«»¨Îè_Ñü		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6252	6252	6100	Charm10_4				C2_Ê±×°_µûÒ«»¨Îè_Ñü		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6253	6253	6100	Charm10_4				C2_Ê±×°_µûÒ«»¨Îè_½ÅÏÂ		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6254	6254	6100	Charm10_4				C2_Ê±×°_µûÒ«»¨Îè_½ÅÏÂ		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6255	6255	6100	Charm10_8				C2_Ê±×°_±¦Ê¯ĞÇÔÆ_¼ç02		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6256	6256	6100	Charm10_8				C2_Ê±×°_±¦Ê¯ĞÇÔÆ_¼ç02		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6257	6257	6100	Charm10_8				C2_Ê±×°_±¦Ê¯ĞÇÔÆ_Ñü04		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6258	6258	6100	Charm10_8				C2_Ê±×°_±¦Ê¯ĞÇÔÆ_Ñü03		ÉíÌåÊÜ»÷µã	0	0	0	1	0		TTPS	-1	-1
6259	6259	6100	Charm10_8				C2_Ê±×°_±¦Ê¯ĞÇÔÆ_½Å02		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6260	6260	6100	Charm10_8				C2_Ê±×°_±¦Ê¯ĞÇÔÆ_½Å02		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6261	6261	6100	Charm10_11				C2_Ê±×°_°×É«Á«»¨_¼ç_ËÄ¼¶		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6262	6262	6100	Charm10_11				C2_Ê±×°_°×É«Á«»¨_¼ç_ËÄ¼¶		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6263	6263	6100	Charm10_11				C2_Ê±×°_°×É«Á«»¨_Ñü_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6264	6264	6100	Charm10_11				C2_Ê±×°_°×É«Á«»¨_Ñü_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6265	6265	6100	Charm10_11				C2_Ê±×°_°×É«Á«»¨_½Å_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6266	6266	6100	Charm10_11				C2_Ê±×°_°×É«Á«»¨_½Å_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6267	6267	6100	Charm10_11				C2_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_¼ç		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6268	6268	6100	Charm10_11				C2_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_¼ç		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6269	6269	6100	Charm10_11				C2_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_Ñü		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6270	6270	6100	Charm10_11				C2_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_Ñü		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6271	6271	6100	Charm10_11				C2_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_½Å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6272	6272	6100	Charm10_11				C2_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_½Å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6307	6307	6100	Charm8_8				C3_Ê±×°_±¦Ê¯1_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6308	6308	6100	Charm8_8				C3_Ê±×°_±¦Ê¯1_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6309	6309	6100	Charm8_8				C3_Ê±×°_±¦Ê¯1_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6310	6310	6100	Charm8_8				C3_Ê±×°_±¦Ê¯1_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6311	6311	6100	Charm8_8				C3_Ê±×°_±¦Ê¯1_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6312	6312	6100	Charm8_8				C3_Ê±×°_±¦Ê¯1_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6313	6313	6100	Charm7_12				C3_Ê±×°_±¦Ê¯2_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6314	6314	6100	Charm7_12				C3_Ê±×°_±¦Ê¯2_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6315	6315	6100	Charm7_12				C3_Ê±×°_±¦Ê¯2_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6316	6316	6100	Charm7_12				C3_Ê±×°_±¦Ê¯2_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6317	6317	6100	Charm7_12				C3_Ê±×°_±¦Ê¯2_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6318	6318	6100	Charm7_12				C3_Ê±×°_±¦Ê¯2_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6319	6319	6100	Charm8_12				C3_Ê±×°_±¦Ê¯3_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6320	6320	6100	Charm8_12				C3_Ê±×°_±¦Ê¯3_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6321	6321	6100	Charm8_12				C3_Ê±×°_±¦Ê¯3_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6322	6322	6100	Charm8_12				C3_Ê±×°_±¦Ê¯3_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6323	6323	6100	Charm8_12				C3_Ê±×°_±¦Ê¯3_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6324	6324	6100	Charm8_12				C3_Ê±×°_±¦Ê¯3_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6325	6325	6100	Charm8_4				C3_Ê±×°_±¦Ê¯4_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6326	6326	6100	Charm8_4				C3_Ê±×°_±¦Ê¯4_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6327	6327	6100	Charm8_4				C3_Ê±×°_±¦Ê¯4_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6328	6328	6100	Charm8_4				C3_Ê±×°_±¦Ê¯4_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6329	6329	6100	Charm8_4				C3_Ê±×°_±¦Ê¯4_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6330	6330	6100	Charm8_4				C3_Ê±×°_±¦Ê¯4_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6331	6331	6100	Charm7_16				C3_Ê±×°_±¦Ê¯5_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6332	6332	6100	Charm7_16				C3_Ê±×°_±¦Ê¯5_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6333	6333	6100	Charm7_16				C3_Ê±×°_±¦Ê¯5_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6334	6334	6100	Charm7_16				C3_Ê±×°_±¦Ê¯5_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6335	6335	6100	Charm7_16				C3_Ê±×°_±¦Ê¯5_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6336	6336	6100	Charm7_16				C3_Ê±×°_±¦Ê¯5_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6337	6337	6100	TaskTools16_7				C3_Ê±×°_ĞÂ±¦Ê¯02_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6338	6338	6100	TaskTools16_7				C3_Ê±×°_ĞÂ±¦Ê¯02_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6339	6339	6100	TaskTools16_7				C3_Ê±×°_ĞÂ±¦Ê¯02_Ñü_04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6340	6340	6100	TaskTools16_7				C3_Ê±×°_ĞÂ±¦Ê¯02_Ñü_04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6341	6341	6100	TaskTools16_7				C3_Ê±×°_ĞÂ±¦Ê¯02_½Å_×ó		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6342	6342	6100	TaskTools16_7				C3_Ê±×°_ĞÂ±¦Ê¯02_½Å_ÓÒ		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6343	6343	6100	TaskTools16_16				C3_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6344	6344	6100	TaskTools16_16				C3_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_¼ç		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6345	6345	6100	TaskTools16_16				C3_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6346	6346	6100	TaskTools16_16				C3_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6347	6347	6100	TaskTools16_16				C3_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_½Å_×ó		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6348	6348	6100	TaskTools16_16				C3_Ê±×°_ÆßÏ¦Ê±×°ÅäÊÎ_½Å_ÓÒ		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6349	6349	6100	Charm10_4				C3_Ê±×°_µûÒ«»¨Îè_¼ç		·ï»ËÕ½Æì°ó¶¨µã	0	0	0	1	0		TTPS	-1	-1
6350	6350	6100	Charm10_4				C3_Ê±×°_µûÒ«»¨Îè_¼ç		·ï»ËÕ½Æì°ó¶¨µã	0	0	0	1	0		TTPS	-1	-1
6351	6351	6100	Charm10_4				C3_Ê±×°_µûÒ«»¨Îè_Ñü		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6352	6352	6100	Charm10_4				C3_Ê±×°_µûÒ«»¨Îè_Ñü		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6353	6353	6100	Charm10_4				C3_Ê±×°_µûÒ«»¨Îè_½ÅÏÂ		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6354	6354	6100	Charm10_4				C3_Ê±×°_µûÒ«»¨Îè_½ÅÏÂ		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6355	6355	6100	Charm10_8				C3_Ê±×°_±¦Ê¯ĞÇÔÆ_¼ç02		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6356	6356	6100	Charm10_8				C3_Ê±×°_±¦Ê¯ĞÇÔÆ_¼ç02		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6357	6357	6100	Charm10_8				C3_Ê±×°_±¦Ê¯ĞÇÔÆ_Ñü04		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6358	6358	6100	Charm10_8				C3_Ê±×°_±¦Ê¯ĞÇÔÆ_Ñü03		ÉíÌåÊÜ»÷µã	0	0	0	1	0		TTPS	-1	-1
6359	6359	6100	Charm10_8				C3_Ê±×°_±¦Ê¯ĞÇÔÆ_½Å02		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6360	6360	6100	Charm10_8				C3_Ê±×°_±¦Ê¯ĞÇÔÆ_½Å02		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6361	6361	6100	Charm10_11				C3_Ê±×°_°×É«Á«»¨_¼ç_ËÄ¼¶		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6362	6362	6100	Charm10_11				C3_Ê±×°_°×É«Á«»¨_¼ç_ËÄ¼¶		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6363	6363	6100	Charm10_11				C3_Ê±×°_°×É«Á«»¨_Ñü_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6364	6364	6100	Charm10_11				C3_Ê±×°_°×É«Á«»¨_Ñü_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6365	6365	6100	Charm10_11				C3_Ê±×°_°×É«Á«»¨_½Å_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6366	6366	6100	Charm10_11				C3_Ê±×°_°×É«Á«»¨_½Å_ËÄ¼¶		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6367	6367	6100	Charm10_11				C3_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_¼ç		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6368	6368	6100	Charm10_11				C3_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_¼ç		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6369	6369	6100	Charm10_11				C3_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_Ñü		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6370	6370	6100	Charm10_11				C3_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_Ñü		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6371	6371	6100	Charm10_11				C3_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_½Å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6372	6372	6100	Charm10_11				C3_Ê±×°_Ê±×°±¦Ê¯Ç§Ö½º×4_½Å		½ÅÏÂ¹âÈ¦µã	0	0	0	1	0		TTPS	-1	-1
6407	6407	6100	Charm8_8				C4_Ê±×°_±¦Ê¯1_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6408	6408	6100	Charm8_8				C4_Ê±×°_±¦Ê¯1_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6409	6409	6100	Charm8_8				C4_Ê±×°_±¦Ê¯1_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6410	6410	6100	Charm8_8				C4_Ê±×°_±¦Ê¯1_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6411	6411	6100	Charm8_8				C4_Ê±×°_±¦Ê¯1_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6412	6412	6100	Charm8_8				C4_Ê±×°_±¦Ê¯1_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6413	6413	6100	Charm7_12				C4_Ê±×°_±¦Ê¯2_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6414	6414	6100	Charm7_12				C4_Ê±×°_±¦Ê¯2_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6415	6415	6100	Charm7_12				C4_Ê±×°_±¦Ê¯2_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6416	6416	6100	Charm7_12				C4_Ê±×°_±¦Ê¯2_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6417	6417	6100	Charm7_12				C4_Ê±×°_±¦Ê¯2_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6418	6418	6100	Charm7_12				C4_Ê±×°_±¦Ê¯2_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6419	6419	6100	Charm8_12				C4_Ê±×°_±¦Ê¯3_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
6420	6420	6100	Charm8_12				C4_Ê±×°_±¦Ê¯3_¼ç04		ÓÒ¼ç	0	0	0	1	0		TTPS	-1	-1
6421	6421	6100	Charm8_12				C4_Ê±×°_±¦Ê¯3_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6422	6422	6100	Charm8_12				C4_Ê±×°_±¦Ê¯3_Ñü04		ÉíÌåÖĞĞÄµã	0	0	0	1	0		TTPS	-1	-1
6423	6423	6100	Charm8_12				C4_Ê±×°_±¦Ê¯3_½Å04		×ó×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6424	6424	6100	Charm8_12				C4_Ê±×°_±¦Ê¯3_½Å04		ÓÒ×ã²ÈµØµã	0	0	0	1	0		TTPS	-1	-1
6425	6425	6100	Charm8_4				C4_Ê±×°_±¦Ê¯4_¼ç04		×ó¼ç	0	0	0	1	0		TTPS	-1	-1
