INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING
1081	wm_男主角_唐门_万箭齐发	wm_男主角_唐门_万箭齐发	wm_男主角_唐门_万箭齐发_空手	wm_男主角_唐门_万箭齐发	wm_男主角_唐门_万箭齐发	m01_TM_万箭齐发_施法	wm_男主角_唐门_万箭齐发	npc_attack	wm_男主角_唐门_万箭齐发	0	-1	wm_男主角_唐门_万箭齐发_空手	wm_男主角_唐门_万箭齐发
1082	wm_男主角_唐门_洗经伐脉	wm_男主角_唐门_洗经伐脉	wm_男主角_唐门_洗经伐脉	wm_男主角_唐门_洗经伐脉	wm_男主角_唐门_洗经伐脉	m01_TM_洗经伐脉	wm_男主角_唐门_洗经伐脉	npc_attack	wm_男主角_唐门_洗经伐脉	1	-1	wm_男主角_唐门_洗经伐脉	wm_男主角_唐门_洗经伐脉
1083	wm_男主角_唐门_九天揽月	wm_男主角_唐门_九天揽月	wm_男主角_唐门_九天揽月_空手	wm_男主角_唐门_九天揽月	wm_男主角_唐门_九天揽月	m01_TM_九天揽月_施法	wm_男主角_唐门_九天揽月	npc_attack	wm_男主角_唐门_九天揽月	0	-1	wm_男主角_唐门_九天揽月_空手	wm_男主角_唐门_九天揽月
1084	wm_男主角_唐门_浮光掠影	wm_男主角_唐门_浮光掠影	wm_男主角_唐门_浮光掠影	wm_男主角_唐门_浮光掠影	wm_男主角_唐门_浮光掠影	m01_TM_浮光掠影	wm_男主角_唐门_浮光掠影	npc_attack	wm_男主角_唐门_浮光掠影	1	-1	wm_男主角_唐门_浮光掠影	wm_男主角_唐门_浮光掠影
1085	wm_男主角_唐门_暴雨梨花针	wm_男主角_唐门_暴雨梨花针	wm_男主角_唐门_暴雨梨花针	wm_男主角_唐门_暴雨梨花针	wm_男主角_唐门_暴雨梨花针	m01_TM_暴雨梨花针_施法	wm_男主角_唐门_暴雨梨花针	npc_attack	wm_男主角_唐门_暴雨梨花针	1	-1	wm_男主角_唐门_暴雨梨花针	wm_男主角_唐门_暴雨梨花针
1086	wm_男主角_唐门_铜城铁壁	wm_男主角_唐门_铜城铁壁	wm_男主角_唐门_铜城铁壁	wm_男主角_唐门_铜城铁壁	wm_男主角_唐门_铜城铁壁	m01_TM_铜城铁壁	wm_男主角_唐门_铜城铁壁	npc_attack	wm_男主角_唐门_铜城铁壁	1	-1	wm_男主角_唐门_铜城铁壁	wm_男主角_唐门_铜城铁壁
1087	wm_男主角_唐门_力辟太虚	wm_男主角_唐门_力辟太虚	wm_男主角_唐门_力辟太虚	wm_男主角_唐门_力辟太虚	wm_男主角_唐门_力辟太虚	m01_TM_力辟太虚	wm_男主角_唐门_力辟太虚	npc_attack	wm_男主角_唐门_力辟太虚	1	-1	wm_男主角_唐门_力辟太虚	wm_男主角_唐门_力辟太虚
1088	wm_男主角_唐门_鬼魅随行	wm_男主角_唐门_鬼魅随行	wm_男主角_唐门_鬼魅随行	wm_男主角_唐门_鬼魅随行	wm_男主角_唐门_鬼魅随行	m01_TM_鬼魅随行	wm_男主角_唐门_鬼魅随行	npc_attack	wm_男主角_唐门_鬼魅随行	1	-1	wm_男主角_唐门_鬼魅随行	wm_男主角_唐门_鬼魅随行
1089	wm_男主角_唐门_唯心所欲	wm_男主角_唐门_唯心所欲	wm_男主角_唐门_唯心所欲	wm_男主角_唐门_唯心所欲	wm_男主角_唐门_唯心所欲	m01_TM_唯心所欲	wm_男主角_唐门_唯心所欲	npc_attack	wm_男主角_唐门_唯心所欲	1	-1	wm_男主角_唐门_唯心所欲	wm_男主角_唐门_唯心所欲
1090	wm_男主角_唐门_铁蒺藜	wm_男主角_唐门_铁蒺藜	wm_男主角_唐门_铁蒺藜	wm_男主角_唐门_铁蒺藜	wm_男主角_唐门_铁蒺藜	m01_TM_铁蒺藜_施法	wm_男主角_唐门_铁蒺藜	npc_attack	wm_男主角_唐门_铁蒺藜	0	-1	wm_男主角_唐门_铁蒺藜	wm_男主角_唐门_铁蒺藜
1091	wm_男主角_唐门_催箭式_聚气	wm_男主角_唐门_催箭式_聚气	wm_男主角_唐门_催箭式_聚气	wm_男主角_唐门_催箭式_聚气	wm_男主角_唐门_催箭式_聚气	m01_TM_催箭式_聚气	wm_男主角_唐门_催箭式_聚气	npc_attack	wm_男主角_唐门_催箭式_聚气	1	-1	wm_男主角_唐门_催箭式_聚气	wm_男主角_唐门_催箭式_聚气
1092	wm_男主角_唐门_软猬仙身	wm_男主角_唐门_软猬仙身	wm_男主角_唐门_软猬仙身	wm_男主角_唐门_软猬仙身	wm_男主角_唐门_软猬仙身	m01_TM_软猬仙身	wm_男主角_唐门_软猬仙身	npc_attack	wm_男主角_唐门_软猬仙身	1	-1	wm_男主角_唐门_软猬仙身	wm_男主角_唐门_软猬仙身
1093	wm_男主角_唐门_一叶障目	wm_男主角_唐门_一叶障目	wm_男主角_唐门_一叶障目	wm_男主角_唐门_一叶障目	wm_男主角_唐门_一叶障目	m01_TM_一叶障目	wm_男主角_唐门_一叶障目	npc_attack	wm_男主角_唐门_一叶障目	0	-1	wm_男主角_唐门_一叶障目	wm_男主角_唐门_一叶障目
1094	wm_男主角_唐门_震箭式_聚气	wm_男主角_唐门_震箭式_聚气	wm_男主角_唐门_震箭式_聚气	wm_男主角_唐门_震箭式_聚气	wm_男主角_唐门_震箭式_聚气	m01_TM_震箭式	wm_男主角_唐门_震箭式_聚气	npc_attack	wm_男主角_唐门_震箭式_聚气	1	-1	wm_男主角_唐门_震箭式_聚气	wm_男主角_唐门_震箭式_聚气
1095	wm_男主角_唐门_风雷万钧	wm_男主角_唐门_风雷万钧	wm_男主角_唐门_风雷万钧	wm_男主角_唐门_风雷万钧	wm_男主角_唐门_风雷万钧	m01_TM_风雷万钧_施法	wm_男主角_唐门_风雷万钧	npc_attack	wm_男主角_唐门_风雷万钧	1	-1	wm_男主角_唐门_风雷万钧	wm_男主角_唐门_风雷万钧
1096	wm_男主角_唐门_天女散花_施法	wm_男主角_唐门_天女散花_施法	wm_男主角_唐门_天女散花_空手	wm_男主角_唐门_天女散花_施法	wm_男主角_唐门_天女散花_施法	m01_TM_天女散花_施法	wm_男主角_唐门_天女散花_施法	npc_attack	wm_男主角_唐门_天女散花_施法	0	-1	wm_男主角_唐门_天女散花_空手	wm_男主角_唐门_天女散花_施法
1097	wm_男主角_唐门_冰消冻释	wm_男主角_唐门_冰消冻释	wm_男主角_唐门_冰消冻释	wm_男主角_唐门_冰消冻释	wm_男主角_唐门_冰消冻释	m01_TM_冰消冻释_施法	wm_男主角_唐门_冰消冻释	npc_attack	wm_男主角_唐门_冰消冻释	1	-1	wm_男主角_唐门_冰消冻释	wm_男主角_唐门_冰消冻释
1098	wm_男主角_唐门_含沙射影_施法	wm_男主角_唐门_含沙射影_施法	wm_男主角_唐门_含沙射影_施法	wm_男主角_唐门_含沙射影_施法	wm_男主角_唐门_含沙射影_施法	m01_TM_含沙射影	wm_男主角_唐门_含沙射影_施法	npc_attack	wm_男主角_唐门_含沙射影_施法	0	-1	wm_男主角_唐门_含沙射影_施法	wm_男主角_唐门_含沙射影_施法
1099	wm_男主角_唐门_傀儡香	wm_男主角_唐门_傀儡香	wm_男主角_唐门_傀儡香	wm_男主角_唐门_傀儡香	wm_男主角_唐门_傀儡香	m01_TM_傀儡香_施法	wm_男主角_唐门_傀儡香	npc_attack	wm_男主角_唐门_傀儡香	0	-1	wm_男主角_唐门_傀儡香	wm_男主角_唐门_傀儡香
1100	wm_男主角_唐门_孔雀翎	wm_男主角_唐门_孔雀翎	wm_男主角_唐门_孔雀翎	wm_男主角_唐门_孔雀翎	wm_男主角_唐门_孔雀翎	m01_TM_孔雀翎_施法	wm_男主角_唐门_孔雀翎	npc_attack	wm_男主角_唐门_孔雀翎	1	-1	wm_男主角_唐门_孔雀翎	wm_男主角_唐门_孔雀翎
1101	wm_男主角_唐门_十方俱灭	wm_男主角_唐门_十方俱灭	wm_男主角_唐门_十方俱灭	wm_男主角_唐门_十方俱灭	wm_男主角_唐门_十方俱灭	m01_TM_十方俱灭	wm_男主角_唐门_十方俱灭	npc_attack	wm_男主角_唐门_十方俱灭	1	-1	wm_男主角_唐门_十方俱灭	wm_男主角_唐门_十方俱灭
1102	wm_男主角_唐门_落日追星	wm_男主角_唐门_落日追星	wm_男主角_唐门_落日追星_空手	wm_男主角_唐门_落日追星	wm_男主角_唐门_落日追星	m01_TM_落日追星_施法	wm_男主角_唐门_落日追星	npc_attack	wm_男主角_唐门_落日追星	0	-1	wm_男主角_唐门_落日追星_空手	wm_男主角_唐门_落日追星
1103	wm_男主角_唐门_六合禁域	wm_男主角_唐门_六合禁域	wm_男主角_唐门_六合禁域	wm_男主角_唐门_六合禁域	wm_男主角_唐门_六合禁域	m01_TM_六合禁域	wm_男主角_唐门_六合禁域	npc_attack	wm_男主角_唐门_六合禁域	1	-1	wm_男主角_唐门_六合禁域	wm_男主角_唐门_六合禁域
1104	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角	npc_attack	yanhua_2013七夕节_男主角	0	-1	yanhua_2013七夕节_男主角	yanhua_2013七夕节_男主角
1105	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	npc_attack	m01_TM_催箭式_施法	1	-1	m01_TM_催箭式_施法	m01_TM_催箭式_施法
1106	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	npc_attack	m01_TM_震箭式_施法	1	-1	m01_TM_震箭式_施法	m01_TM_震箭式_施法
1107	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	1	1038	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器
1108	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器	1	1039	男主角_情人节剑炫耀武器	男主角_情人节剑炫耀武器
1137	m01_地载阵_聚气一	m01_地载阵_聚气一	m01_地载阵_聚气一	m01_地载阵_聚气一	m01_地载阵_聚气一	m01_地载阵_聚气一	m01_地载阵_聚气一	npc_attack	m01_地载阵_聚气一	0	-1	m01_地载阵_聚气一	m01_地载阵_聚气一
1138	m01_地载阵_状态动作一	m01_地载阵_状态动作一	m01_地载阵_状态动作一	m01_地载阵_状态动作一	m01_地载阵_状态动作一	m01_地载阵_状态动作一	m01_地载阵_状态动作一	npc_attack	m01_地载阵_状态动作一	0	-1	m01_地载阵_状态动作一	m01_地载阵_状态动作一
1139	m01_风扬阵_聚气一	m01_风扬阵_聚气一	m01_风扬阵_聚气一	m01_风扬阵_聚气一	m01_风扬阵_聚气一	m01_风扬阵_聚气一	m01_风扬阵_聚气一	npc_attack	m01_风扬阵_聚气一	0	-1	m01_风扬阵_聚气一	m01_风扬阵_聚气一
1140	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一	npc_attack	m01_风扬阵_状态动作一	0	-1	m01_风扬阵_状态动作一	m01_风扬阵_状态动作一
1141	m01_归元阵_聚气一	m01_归元阵_聚气一	m01_归元阵_聚气一	m01_归元阵_聚气一	m01_归元阵_聚气一	m01_归元阵_聚气一	m01_归元阵_聚气一	npc_attack	m01_归元阵_聚气一	0	-1	m01_归元阵_聚气一	m01_归元阵_聚气一
1142	m01_归元阵_状态动作一	m01_归元阵_状态动作一	m01_归元阵_状态动作一	m01_归元阵_状态动作一	m01_归元阵_状态动作一	m01_归元阵_状态动作一	m01_归元阵_状态动作一	npc_attack	m01_归元阵_状态动作一	0	-1	m01_归元阵_状态动作一	m01_归元阵_状态动作一
1143	m01_天覆阵_聚气一	m01_天覆阵_聚气一	m01_天覆阵_聚气一	m01_天覆阵_聚气一	m01_天覆阵_聚气一	m01_天覆阵_聚气一	m01_天覆阵_聚气一	npc_attack	m01_天覆阵_聚气一	0	-1	m01_天覆阵_聚气一	m01_天覆阵_聚气一
1144	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一	npc_attack	m01_天覆阵_状态动作一	0	-1	m01_天覆阵_状态动作一	m01_天覆阵_状态动作一
1145	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL	npc_attack	m01_男主角反手一击_SKILL	0	-1	m01_男主角反手一击_SKILL	m01_男主角反手一击_SKILL
1146	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A	npc_attack	m01_男主角嘲讽技能_A	0	-1	m01_男主角嘲讽技能_A	m01_男主角嘲讽技能_A
1147	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	0	-1	g01_扔传单	g01_扔传单
1148	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	m01_暗器连击_A	0	-1	m01_暗器连击_A	m01_暗器连击_A
1149	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	男主角_深情凝视_男搂女	m01_GG_抱元守一	0	-1	m01_GG_抱元守一	m01_GG_抱元守一
1150	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	男主角_深情凝视_女搂男	m01_捆仙索gg	0	-1	m01_捆仙索gg	m01_捆仙索gg
1151	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	男主角A_深情凝视_男搂男	m01_GG_乾坤引	0	-1	m01_GG_乾坤引	m01_GG_乾坤引
1152	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	男主角B_深情凝视_男搂男	m01_GG_清溪长歌	0	-1	m01_GG_清溪长歌	m01_GG_清溪长歌
1153	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	二人共舞_男主角B	m01_GG_缩地成寸_聚气	0	-1	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气
1154	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	二人共舞_男主角A	m01_GG_缩地成寸_投掷	0	-1	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷
1155	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_抱元守一	m01_GG_太上忘情_起手	0	-1	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手
1156	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_捆仙索gg	m01_石破天惊_gg	0	-1	m01_石破天惊_gg	m01_石破天惊_gg
1157	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_乾坤引	m01_GG_五气朝元	0	-1	m01_GG_五气朝元	m01_GG_五气朝元
1158	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_清溪长歌	m01_GG_逍遥游	0	-1	m01_GG_逍遥游	m01_GG_逍遥游
1159	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_缩地成寸_聚气	m01_GG_逍遥游_聚气	0	-1	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气
1160	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_缩地成寸_投掷	m01_GG_一气三清	0	-1	m01_GG_一气三清	m01_GG_一气三清
1161	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男	m01_GG_太上忘情_起手	男主角A_撒娇_男拉男	0	-1	男主角A_撒娇_男拉男	男主角A_撒娇_男拉男
1162	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男	m01_石破天惊_gg	男主角B_撒娇_男拉男	0	-1	男主角B_撒娇_男拉男	男主角B_撒娇_男拉男
1163	男主角_撒娇_男拉女	男主角_撒娇_男拉女	男主角_撒娇_男拉女	男主角_撒娇_男拉女	男主角_撒娇_男拉女	男主角_撒娇_男拉女	男主角_撒娇_男拉女	m01_GG_五气朝元	男主角_撒娇_男拉女	0	-1	男主角_撒娇_男拉女	男主角_撒娇_男拉女
1164	男主角_撒娇_女拉男	男主角_撒娇_女拉男	男主角_撒娇_女拉男	男主角_撒娇_女拉男	男主角_撒娇_女拉男	男主角_撒娇_女拉男	男主角_撒娇_女拉男	m01_GG_逍遥游	男主角_撒娇_女拉男	0	-1	男主角_撒娇_女拉男	男主角_撒娇_女拉男
1165	男主角_喝酒	男主角_喝酒	男主角_喝酒	男主角_喝酒	男主角_喝酒	男主角_喝酒	男主角_喝酒	m01_GG_逍遥游_聚气	男主角_喝酒	0	-1	男主角_喝酒	男主角_喝酒
1166	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_一气三清	m01_GG_造化三生	0	-1	m01_GG_造化三生	m01_GG_造化三生
1167	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	男主角A_撒娇_男拉男	m01_GG_jq_意纵横	0	-1	m01_GG_jq_意纵横	m01_GG_jq_意纵横
1168	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	男主角B_撒娇_男拉男	m01_GG_荧惑守心	0	-1	m01_GG_荧惑守心	m01_GG_荧惑守心
1169	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男	男主角_撒娇_男拉女	男主角A_深情表白_男抱男	0	-1	男主角A_深情表白_男抱男	男主角A_深情表白_男抱男
1170	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男	男主角_撒娇_女拉男	男主角B_深情表白_男抱男	0	-1	男主角B_深情表白_男抱男	男主角B_深情表白_男抱男
1171	男主角_深情表白_男抱女	男主角_深情表白_男抱女	男主角_深情表白_男抱女	男主角_深情表白_男抱女	男主角_深情表白_男抱女	男主角_深情表白_男抱女	男主角_深情表白_男抱女	男主角_喝酒	男主角_深情表白_男抱女	0	-1	男主角_深情表白_男抱女	男主角_深情表白_男抱女
