INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	
1077	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	g01_盘龙真诀_魔宗_聚气	1	-1	九阳真经·盘龙真诀（聚气动作）
1078	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	g01_天机弩开_施法	1	975	天机弩开（施法）	
1079	双手弩连招1	双手弩连招1	双手弩连招1	双手弩连招1	双手弩连招1	双手弩连招1	双手弩连招1	npc_attack	npc_attack	0	-1	弩普通攻击	
1080	g01_TM_流云矢_施法	g01_TM_流云矢_施法_01	g01_TM_流云矢_施法_01	g01_TM_流云矢_施法	g01_TM_流云矢_施法	g01_TM_流云矢_施法	g01_TM_流云矢_施法	npc_attack	npc_attack	0	-1	流云矢	
1081	g01_TM_万箭齐发_施法	g01_TM_万箭齐发_施法_01	g01_TM_万箭齐发_施法_01	g01_TM_万箭齐发_施法	g01_TM_万箭齐发_施法	g01_TM_万箭齐发_施法	g01_TM_万箭齐发_施法	npc_attack	npc_attack	0	-1	万箭齐发	
1082	g01_TM_洗经伐脉	g01_TM_洗经伐脉	g01_TM_洗经伐脉	g01_TM_洗经伐脉	g01_TM_洗经伐脉	g01_TM_洗经伐脉	g01_TM_洗经伐脉	npc_attack	npc_attack	1	-1	洗经伐脉	
1083	m01_TM_九天揽月_施法	g01_TM_九天揽月_施法_01	g01_TM_九天揽月_施法_01	m01_TM_九天揽月_施法	m01_TM_九天揽月_施法	m01_TM_九天揽月_施法	m01_TM_九天揽月_施法	npc_attack	npc_attack	0	-1	九天揽月	
1084	g01_TM_浮光掠影	g01_TM_浮光掠影	g01_TM_浮光掠影	g01_TM_浮光掠影	g01_TM_浮光掠影	g01_TM_浮光掠影	g01_TM_浮光掠影	npc_attack	npc_attack	1	-1	浮光掠影	
1085	g01_TM_暴雨梨花针_施法	g01_TM_暴雨梨花针_施法	g01_TM_暴雨梨花针_施法	g01_TM_暴雨梨花针_施法	g01_TM_暴雨梨花针_施法	g01_TM_暴雨梨花针_施法	g01_TM_暴雨梨花针_施法	npc_attack	npc_attack	1	-1	暴雨梨花针	
1086	g01_TM_铜城铁壁	g01_TM_铜城铁壁	g01_TM_铜城铁壁	g01_TM_铜城铁壁	g01_TM_铜城铁壁	g01_TM_铜城铁壁	g01_TM_铜城铁壁	npc_attack	npc_attack	1	-1	铜城铁壁	
1087	g01_TM_力辟太虚	g01_TM_力辟太虚	g01_TM_力辟太虚	g01_TM_力辟太虚	g01_TM_力辟太虚	g01_TM_力辟太虚	g01_TM_力辟太虚	npc_attack	npc_attack	1	-1	力辟太虚	
1088	g01_TM_鬼魅随行	g01_TM_鬼魅随行	g01_TM_鬼魅随行	g01_TM_鬼魅随行	g01_TM_鬼魅随行	g01_TM_鬼魅随行	g01_TM_鬼魅随行	npc_attack	npc_attack	1	-1	鬼魅随行	
1089	g01_TM_唯心所欲	g01_TM_唯心所欲	g01_TM_唯心所欲	g01_TM_唯心所欲	g01_TM_唯心所欲	g01_TM_唯心所欲	g01_TM_唯心所欲	npc_attack	npc_attack	1	-1	唯心所欲	
1090	g01_TM_铁蒺藜_施法	g01_TM_铁蒺藜_施法	g01_TM_铁蒺藜_施法	g01_TM_铁蒺藜_施法	g01_TM_铁蒺藜_施法	g01_TM_铁蒺藜_施法	g01_TM_铁蒺藜_施法	npc_attack	npc_attack	0	-1	铁蒺藜	
1091	g01_TM_催箭式_聚气	g01_TM_催箭式_聚气	g01_TM_催箭式_聚气	g01_TM_催箭式_聚气	g01_TM_催箭式_聚气	g01_TM_催箭式_聚气	g01_TM_催箭式_聚气	npc_attack	npc_attack	1	-1	催箭式	
1092	g01_TM_软猬仙身	g01_TM_软猬仙身	g01_TM_软猬仙身	g01_TM_软猬仙身	g01_TM_软猬仙身	g01_TM_软猬仙身	g01_TM_软猬仙身	npc_attack	npc_attack	1	-1	软猬仙身	
1093	g01_TM_一叶障目	g01_TM_一叶障目	g01_TM_一叶障目	g01_TM_一叶障目	g01_TM_一叶障目	g01_TM_一叶障目	g01_TM_一叶障目	npc_attack	npc_attack	0	-1	一叶障目	
1094	g01_TM_震箭式	g01_TM_震箭式	g01_TM_震箭式	g01_TM_震箭式	g01_TM_震箭式	g01_TM_震箭式	g01_TM_震箭式	npc_attack	npc_attack	1	-1	震箭式	
1095	g01_TM_风雷万钧_施法	g01_TM_风雷万钧_施法	g01_TM_风雷万钧_施法	g01_TM_风雷万钧_施法	g01_TM_风雷万钧_施法	g01_TM_风雷万钧_施法	g01_TM_风雷万钧_施法	npc_attack	npc_attack	1	-1	风雷万钧	
1096	m01_TM_天女散花_施法	g01_TM_天女散花_施法_01	g01_TM_天女散花_施法_01	m01_TM_天女散花_施法	m01_TM_天女散花_施法	m01_TM_天女散花_施法	m01_TM_天女散花_施法	npc_attack	npc_attack	0	-1	天女散花	
1097	g01_TM_冰消冻释_施法	g01_TM_冰消冻释_施法	g01_TM_冰消冻释_施法	g01_TM_冰消冻释_施法	g01_TM_冰消冻释_施法	g01_TM_冰消冻释_施法	g01_TM_冰消冻释_施法	npc_attack	npc_attack	1	-1	冰消冻释	
1098	g01_TM_含沙射影	g01_TM_含沙射影	g01_TM_含沙射影	g01_TM_含沙射影	g01_TM_含沙射影	g01_TM_含沙射影	g01_TM_含沙射影	npc_attack	npc_attack	0	-1	含沙射影	
1099	g01_TM_傀儡香_施法	g01_TM_傀儡香_施法	g01_TM_傀儡香_施法	g01_TM_傀儡香_施法	g01_TM_傀儡香_施法	g01_TM_傀儡香_施法	g01_TM_傀儡香_施法	npc_attack	npc_attack	0	-1	傀儡香	
1100	g01_TM_孔雀翎_施法	g01_TM_孔雀翎_施法	g01_TM_孔雀翎_施法	g01_TM_孔雀翎_施法	g01_TM_孔雀翎_施法	g01_TM_孔雀翎_施法	g01_TM_孔雀翎_施法	npc_attack	npc_attack	1	-1	孔雀翎	
1101	g01_TM_十方俱灭	g01_TM_十方俱灭	g01_TM_十方俱灭	g01_TM_十方俱灭	g01_TM_十方俱灭	g01_TM_十方俱灭	g01_TM_十方俱灭	npc_attack	npc_attack	1	-1	十方俱灭	
1102	m01_TM_落日追星_施法	g01_TM_落日追星_施法_01	g01_TM_落日追星_施法_01	m01_TM_落日追星_施法	m01_TM_落日追星_施法	m01_TM_落日追星_施法	m01_TM_落日追星_施法	npc_attack	npc_attack	0	-1	落日追星	
1103	g01_TM_六合禁域	g01_TM_六合禁域	g01_TM_六合禁域	g01_TM_六合禁域	g01_TM_六合禁域	g01_TM_六合禁域	g01_TM_六合禁域	npc_attack	npc_attack	1	-1	六合禁域	
1104	yanhua_2013七夕节_女主角	yanhua_2013七夕节_女主角	yanhua_2013七夕节_女主角	yanhua_2013七夕节_女主角	yanhua_2013七夕节_女主角	yanhua_2013七夕节_女主角	yanhua_2013七夕节_女主角	npc_attack	npc_attack	0	-1	七夕双人烟花	
1105	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	m01_TM_催箭式_施法	npc_attack	npc_attack	1	-1	催箭式（施法）	
1106	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	m01_TM_震箭式_施法	npc_attack	npc_attack	1	-1	震箭式（施法）	
1107	技能画画	技能画画	技能画画	技能画画	技能画画	技能画画	技能画画	技能画画	技能画画	1	1038	画画	
1108	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	npc_女拉弓射箭_施法_01	1	1039	射箭	
1137	g01_地载阵_聚气一	g01_地载阵_聚气一	g01_地载阵_聚气一	g01_地载阵_聚气一	g01_地载阵_聚气一	g01_地载阵_聚气一	g01_地载阵_聚气一	npc_attack	npc_attack	0	-1		
1138	g01_地载阵_状态动作一	g01_地载阵_状态动作一	g01_地载阵_状态动作一	g01_地载阵_状态动作一	g01_地载阵_状态动作一	g01_地载阵_状态动作一	g01_地载阵_状态动作一	npc_attack	npc_attack	0	-1		
1139	g01_风扬阵_聚气一	g01_风扬阵_聚气一	g01_风扬阵_聚气一	g01_风扬阵_聚气一	g01_风扬阵_聚气一	g01_风扬阵_聚气一	g01_风扬阵_聚气一	npc_attack	npc_attack	0	-1		
1140	g01_风扬阵_状态动作一	g01_风扬阵_状态动作一	g01_风扬阵_状态动作一	g01_风扬阵_状态动作一	g01_风扬阵_状态动作一	g01_风扬阵_状态动作一	g01_风扬阵_状态动作一	npc_attack	npc_attack	0	-1		
1141	g01_归元阵_聚气一	g01_归元阵_聚气一	g01_归元阵_聚气一	g01_归元阵_聚气一	g01_归元阵_聚气一	g01_归元阵_聚气一	g01_归元阵_聚气一	npc_attack	npc_attack	0	-1		
1142	g01_归元阵_状态动作一	g01_归元阵_状态动作一	g01_归元阵_状态动作一	g01_归元阵_状态动作一	g01_归元阵_状态动作一	g01_归元阵_状态动作一	g01_归元阵_状态动作一	npc_attack	npc_attack	0	-1		
1143	g01_天覆阵_聚气一	g01_天覆阵_聚气一	g01_天覆阵_聚气一	g01_天覆阵_聚气一	g01_天覆阵_聚气一	g01_天覆阵_聚气一	g01_天覆阵_聚气一	npc_attack	npc_attack	0	-1		
1144	g01_天覆阵_状态动作一	g01_天覆阵_状态动作一	g01_天覆阵_状态动作一	g01_天覆阵_状态动作一	g01_天覆阵_状态动作一	g01_天覆阵_状态动作一	g01_天覆阵_状态动作一	npc_attack	npc_attack	0	-1		
1145	g01_女主角解控技能_施法_SKILL	g01_女主角解控技能_施法_SKILL	g01_女主角解控技能_施法_SKILL	g01_女主角解控技能_施法_SKILL	g01_女主角解控技能_施法_SKILL	g01_女主角解控技能_施法_SKILL	g01_女主角解控技能_施法_SKILL	npc_attack	npc_attack	0	-1		
1146	g01_女主角套索技能_SKILL	g01_女主角套索技能_SKILL	g01_女主角套索技能_SKILL	g01_女主角套索技能_SKILL	g01_女主角套索技能_SKILL	g01_女主角套索技能_SKILL	g01_女主角套索技能_SKILL	npc_attack	npc_attack	0	-1		
1147	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	g01_扔传单	0	-1		
1148	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	w01_暗器连击_A	1	-1	w01_暗器连击_A	
1155	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	m01_GG_抱元守一	1	-1		
1156	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	m01_捆仙索gg	1	-1		
1157	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	m01_GG_乾坤引	1	-1		
1158	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	m01_GG_清溪长歌	1	-1		
1159	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	m01_GG_缩地成寸_聚气	1	-1		
1160	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	m01_GG_缩地成寸_投掷	1	-1		
1161	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	m01_GG_太上忘情_起手	1	-1		
1162	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	m01_石破天惊_gg	1	-1		
1163	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	m01_GG_五气朝元	1	-1		
1164	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	m01_GG_逍遥游	1	-1		
1165	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	m01_GG_逍遥游_聚气	1	-1		
1166	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	m01_GG_一气三清	1	-1		
1167	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	女主角A_撒娇_女拉女	1	-1		
1168	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	女主角B_撒娇_女拉女	1	-1		
1169	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	女主角_撒娇_男拉女	1	-1		
1170	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	女主角_撒娇_女拉男	1	-1		
1171	女主角_喝酒	女主角_喝酒	女主角_喝酒	女主角_喝酒	女主角_喝酒	女主角_喝酒	女主角_喝酒	女主角_喝酒	女主角_喝酒	1	-1		
1172	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	m01_GG_造化三生	1	-1		
1173	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	m01_GG_jq_意纵横	1	-1		
1174	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	m01_GG_荧惑守心	1	-1		
1175	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	女主角A_深情表白_女抱女	1	-1		
1176	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	女主角B_深情表白_女抱女	1	-1		
1177	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	女主角_深情表白_男抱女	1	-1		
1178	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	女主角_深情表白_女抱男	1	-1		
1179	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	女主角A_举高高_女举女	1	-1		
1180	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	女主角B_举高高_女举女	1	-1		
1181	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	女主角_举高高_男举女	1	-1		
1182	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	女主角_举高高_女举男	1	-1		
1183	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	m01_GG_风云反覆	1	-1		
1184	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	m01_GG_扶摇直上	1	-1		
1185	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	m01_GG_陶然一醉	1	-1		
1186	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	m01_GG_天人合一	1	-1		
1187	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	m01_GG_未老先衰	1	-1		
1188	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	m01_GG_jq_意纵横_聚气	1	-1		
1189	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	m01_GG_谪仙梦影	1	-1		
1190	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	m01_GG_乾坤引_进阶	1	-1		
1191	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	m01_GG_一气三清_进阶	1	-1		
1192	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	m01_GG_太上忘情_进阶_起手	1	-1		
1193	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	m01_GG_陶然一醉_进阶	1	-1		
