INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	
1010	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1011	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1012	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1013	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1014	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1015	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1016	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1017	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1018	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1019	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1020	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1021	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1022	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1023	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1024	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1025	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1026	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1027	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1028	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1029	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1030	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1031	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1032	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1033	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1034	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1035	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1036	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1037	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1038	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1039	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1040	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1041	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1042	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1043	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1044	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1045	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1046	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1047	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1048	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1049	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1050	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1051	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1052	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1053	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1054	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1055	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1056	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1057	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1058	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1059	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1060	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1061	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1062	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1063	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1064	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1065	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1066	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1067	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1068	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1069	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1070	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1071	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1072	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1073	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1074	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1075	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1076	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1077	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1078	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1079	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1080	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1081	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1082	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1083	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1084	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1085	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
1086	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	Ô¶³Ì¹¥»÷	0	-1	
